year,country,team_size_all,team_size_male,team_size_female,p1,p2,p3,p4,p5,p6,p7,awards_gold,awards_silver,awards_bronze,awards_honorable_mentions,leader,deputy_leader,total_score,average_score_per_contestant,medal_Efficiency,Country Code,Value_gross_enr_ratio_for_tertirary_edu,Value_gov_expen_as_perc_of_GPP,Value_literacy_rate,Region,Income Group,Gov_Investment_Per_Medal,Lit_Performance_Ratio
2014,Zimbabwe,6,6,NA,1,0,0,4,0,0,NA,0,0,0,0,Gift Tapedzesa,Gerald Nqobile Mpitanyanga,5,0.8333333333333334,0,ZWE,NA,6.14,90.43,Sub-Saharan Africa,Low income,NA,108.516
2014,Ivory Coast,6,4,2,0,0,0,3,0,0,NA,0,0,0,0,Adama Coulibaly,Aboubacar Camara,3,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA
2014,Benin,3,2,1,0,0,0,2,0,0,NA,0,0,0,0,Gérard Olobyi Akindes,Ibitobi Victorin Abattan,2,0.6666666666666666,0,BEN,15.2,3.16,73.82434,Sub-Saharan Africa,Low income,NA,110.73651000000001
2014,Tanzania,3,3,NA,0,0,0,2,0,0,NA,0,0,0,0,Ertugrul Tarhan,NA,2,0.6666666666666666,0,NA,NA,NA,NA,NA,NA,NA,NA
2014,Gambia,6,5,1,0,0,0,1,0,0,NA,0,0,0,0,Kolapo I. Abdul,Adama Jimba Jobe,1,0.16666666666666666,0,NA,NA,2.22,73.82434,Sub-Saharan Africa,Low income,NA,442.94604000000004
2014,Ghana,1,NA,1,0,0,0,0,0,0,NA,0,0,0,0,Joel Mawuenyega Dogoe,Samuel Anang Ala,0,0,0,GHA,15.21,3.68,87.6,Sub-Saharan Africa,Lower middle income,NA,NA
2013,People's Republic of China,6,6,NA,42,38,30,41,42,15,NA,5,1,0,0,Bin Xiong,Qiusheng Li,208,34.666666666666664,1,NA,NA,NA,NA,NA,NA,NA,NA
2013,Republic of Korea,6,6,NA,42,38,26,42,36,20,NA,5,1,0,0,Yongjin Song,Cheol Hyun Cho,204,34,1,NA,96.34,NA,98.31574,East Asia & Pacific,High income: OECD,NA,2.891639411764706
2013,United States of America,6,6,NA,42,35,14,42,40,17,NA,4,2,0,0,Zuming Feng,Po-Shen Loh,190,31.666666666666668,1,NA,88.73,6.23,NA,North America,High income: OECD,1.0383333333333333,NA
2013,Russian Federation,6,6,NA,42,34,16,42,40,13,NA,4,2,0,0,Nazar Agakhanov,Dmitry Tereshin,187,31.166666666666668,1,RUS,82.8,3.76,99.56687,Europe & Central Asia,High income: nonOECD,0.6266666666666666,3.194658930481283
2013,Democratic People's Republic of Korea,6,6,NA,42,27,21,42,41,11,NA,2,4,0,0,Yong Chol Ham,Kwang Il Ri,184,30.666666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA
2013,Singapore,6,6,NA,42,37,14,42,42,5,NA,1,5,0,0,Yan Loi Wong,Haibin Wang,182,30.333333333333332,1,SGP,NA,2.85,100,East Asia & Pacific,High income: nonOECD,0.47500000000000003,3.296703296703297
2013,Vietnam,6,6,NA,42,30,20,42,41,5,NA,3,3,0,0,Bá Khánh Trình Lê,Anh Vinh Lê,180,30,1,NA,NA,NA,NA,NA,NA,NA,NA
2013,Taiwan,6,6,NA,42,38,13,42,29,12,NA,2,4,0,0,Yen-Chi Roger Lin,John Meng Kai Hong,176,29.333333333333332,1,NA,NA,NA,NA,NA,NA,NA,NA
2013,United Kingdom,6,6,NA,42,33,0,42,41,13,NA,2,3,1,0,Geoff Smith,Dominic Yeo,171,28.5,1,NA,NA,NA,NA,NA,NA,NA,NA
2013,Islamic Republic of Iran,6,5,1,36,23,31,42,35,1,NA,2,3,1,0,Arash Rastegar,Kasra Alishahi,168,28,1,NA,NA,NA,NA,NA,NA,NA,NA
2013,Canada,6,6,NA,42,23,7,42,34,15,NA,2,2,2,0,Ralph Furmaniak,Robert Morewood,163,27.166666666666668,1,CAN,65.77,4.59,NA,North America,High income: OECD,0.765,NA
2013,Japan,6,5,1,42,28,10,42,41,0,NA,0,6,0,0,Takahiko Fujita,Yasuharu Asai,163,27.166666666666668,1,JPN,62.84,3.41,98.31574,East Asia & Pacific,High income: OECD,0.5683333333333334,3.6189842944785275
2013,Israel,6,6,NA,42,38,7,42,28,4,NA,1,3,2,0,Lev Radzivilovsky,Dmitry Novikov,161,26.833333333333332,1,ISR,62.06,5.78,92.98097,Middle East & North Africa,High income: OECD,0.9633333333333334,3.4651293167701867
2013,Thailand,6,6,NA,41,30,4,42,42,2,NA,1,4,1,0,Yotsanan Meemark,Ajchara Harnchoowong,161,26.833333333333332,1,THA,49.33,3.82,98,NA,NA,0.6366666666666666,3.6521739130434785
2013,Australia,6,5,1,42,28,3,42,26,7,NA,1,2,3,0,Angelo Di Pasquale,Ivan Guo,148,24.666666666666668,1,AUS,NA,5.52,NA,NA,NA,0.9199999999999999,NA
2013,Ukraine,6,5,1,40,20,17,42,26,1,NA,1,3,1,1,Bogdan Rublov,Liliia Gunko,146,24.333333333333332,0.8333333333333334,UKR,81.53,6.42,99.56687,Europe & Central Asia,Lower middle income,1.284,4.091789178082192
2013,Mexico,6,6,NA,42,32,0,42,22,1,NA,0,3,3,0,Leonardo Ignacio Martínez Sandoval,Rogelio Valdez,139,23.166666666666668,1,MEX,30.33,4.51,99,NA,NA,0.7516666666666666,4.273381294964029
2013,Türkiye,6,5,1,42,20,12,42,23,0,NA,1,2,3,0,Azer Kerimov,Şahin Emrah,139,23.166666666666668,1,NA,79.65,4.34,99,NA,NA,0.7233333333333333,4.273381294964029
2013,Indonesia,6,5,1,42,12,16,42,26,0,NA,1,1,4,0,Budi Surodjo,Yudi Satria,138,23,1,IDN,30.44,3.36,98.31574,East Asia & Pacific,Lower middle income,0.5599999999999999,4.274597391304348
2013,Italy,6,5,1,34,27,9,42,25,0,NA,1,2,1,2,Roberto Dvornicich,Ludovico Pernazza,137,22.833333333333332,0.6666666666666666,ITA,60.89,4.14,99.56687,Europe & Central Asia,High income: OECD,1.035,4.3605928467153285
2013,France,6,6,NA,42,22,0,42,30,0,NA,0,2,4,0,Claude Deschamps,Pierre Bornsztein,136,22.666666666666668,1,FRA,59.85,5.49,99.56687,Europe & Central Asia,High income: OECD,0.915,4.392656029411764
2013,Belarus,6,4,2,42,23,10,42,16,1,NA,1,2,3,0,Igor Voronovich,Sergei Mazanik,134,22.333333333333332,1,BLR,101.42,5.01,99.56687,Europe & Central Asia,Upper middle income,0.835,4.458218059701492
2013,Hungary,6,6,NA,42,32,9,42,9,0,NA,0,2,4,0,József Pelikán,Sándor Dobos,134,22.333333333333332,1,HUN,57.21,4.19,99.56687,Europe & Central Asia,Upper middle income,0.6983333333333334,4.458218059701492
2013,Romania,6,6,NA,39,11,9,42,31,2,NA,0,3,3,0,Radu Gologan,Mihai Bălună,134,22.333333333333332,1,ROU,51.38,3.07,99.56687,Europe & Central Asia,Upper middle income,0.5116666666666666,4.458218059701492
2013,Netherlands,6,5,1,41,26,7,42,14,3,NA,0,2,3,1,Quintijn Puite,Birgit van Dalen,133,22.166666666666668,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2013,Peru,6,6,NA,39,9,20,41,23,0,NA,0,3,2,1,Jonathan Farfán Vargas,Jorge Tipe Villanueva,132,22,0.8333333333333334,PER,NA,3.3,98.89,Latin America & Caribbean,Upper middle income,0.6599999999999999,4.495
2013,Germany,6,6,NA,39,22,0,42,24,0,NA,0,2,4,0,Hans-Dietrich Gronau,Jürgen Prestin,127,21.166666666666668,1,DEU,60.9,4.94,99.56687,Europe & Central Asia,High income: OECD,0.8233333333333334,4.703946614173228
2013,Brazil,6,6,NA,30,20,0,42,31,1,NA,0,3,1,2,Edmilson Luis Rodrigues Motta,Onofre Campos Da Silva Farias,124,20.666666666666668,0.6666666666666666,BRA,44.34,5.84,98.74,NA,NA,1.46,4.777741935483871
2013,India,6,6,NA,30,25,3,41,23,0,NA,0,2,3,0,Chudamani R Pranesachar,Aditi Sunil Phadke,122,20.333333333333332,0.8333333333333334,IND,24.39,3.84,85.17337,South Asia,Lower middle income,0.768,4.188854262295083
2013,Croatia,6,5,1,42,17,10,35,15,0,NA,2,0,2,2,Stipe Vidak,Kristina Ana Škreb,119,19.833333333333332,0.6666666666666666,HRV,66.71,4.52,99.56687,Europe & Central Asia,High income: nonOECD,1.13,5.020178319327731
2013,Hong Kong,6,5,1,41,26,0,35,15,0,NA,0,1,5,0,Tat Wing Leung,Cesar Jose Alaban,117,19.5,1,NA,NA,NA,NA,NA,NA,NA,NA
2013,Malaysia,6,6,NA,37,23,0,40,16,1,NA,0,2,3,0,M. Suhaimi Ramly,Muhammad Ikhwan Azlan,117,19.5,0.8333333333333334,MYS,38.23,5.48,98.31574,East Asia & Pacific,Upper middle income,1.096,5.041832820512821
2013,Kazakhstan,6,6,NA,23,16,6,42,29,0,NA,0,1,4,1,Damir Yeliussizov,Anton Vassilyev,116,19.333333333333332,0.8333333333333334,KAZ,53.47,3.45,99.56687,Europe & Central Asia,Upper middle income,0.6900000000000001,5.1500105172413795
2013,Serbia,6,5,1,28,7,9,42,26,0,NA,1,1,2,2,Dušan Đukić,Miljan Knežević,112,18.666666666666668,0.6666666666666666,SRB,56.7,NA,99.56687,Europe & Central Asia,Upper middle income,NA,5.333939464285714
2013,Slovakia,6,6,NA,24,23,0,42,23,0,NA,0,1,3,2,Vojtech Bálint,Filip Sládek,112,18.666666666666668,0.6666666666666666,NA,55.25,4.07,NA,NA,NA,1.0175,NA
2013,Portugal,6,6,NA,30,12,0,40,24,5,NA,1,0,4,1,Joana Teles,Filipe Valeriano,111,18.5,0.8333333333333334,PRT,NA,5.27,99.56687,Europe & Central Asia,High income: OECD,1.0539999999999998,5.381992972972973
2013,Czech Republic,6,6,NA,29,20,3,42,14,0,NA,1,0,3,2,Martin Panák,Josef Tkadlec,108,18,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA
2013,Bulgaria,6,6,NA,31,24,5,28,13,0,NA,0,1,2,3,Nikolai Nikolov,Peter Boyvalenkov,101,16.833333333333332,0.5,BGR,68.2,4.06,99.56687,Europe & Central Asia,Upper middle income,1.3533333333333333,5.914863564356436
2013,Greece,6,6,NA,14,9,14,42,22,0,NA,0,2,1,3,Anargyros Fellouris,Evangelos Zotos,101,16.833333333333332,0.5,GRC,112.71,4.5,99.56687,Europe & Central Asia,High income: OECD,1.5,5.914863564356436
2013,Armenia,6,6,NA,22,13,1,42,10,0,NA,0,1,1,4,Artur Hovhannisyan,Smbat Gogyan,88,14.666666666666666,0.3333333333333333,ARM,41.62,2.65,99.56687,Europe & Central Asia,Lower middle income,1.325,6.788650227272727
2013,Switzerland,6,6,NA,31,15,0,34,8,0,NA,0,0,3,2,Raphael Steiner,Dimitri Wyss,88,14.666666666666666,0.5,CHE,56.18,4.91,99.56687,Europe & Central Asia,High income: OECD,1.6366666666666667,6.788650227272727
2013,Mongolia,6,5,1,18,16,2,42,6,0,NA,0,0,3,3,Dashdorj Tserendorj,Batkhuu Tserennadmid,84,14,0.5,MNG,64.66,5.24,98.31574,East Asia & Pacific,Lower middle income,1.7466666666666668,7.022552857142857
2013,Saudi Arabia,6,6,NA,20,21,1,39,3,0,NA,0,0,4,0,Fawzi Al-Thukair,Najla Altwaijry,84,14,0.6666666666666666,SAU,43.16,NA,99,Middle East & North Africa,High income: nonOECD,NA,7.071428571428571
2013,Belgium,6,6,NA,19,21,0,35,7,0,NA,0,1,2,2,Bart Windels,Philippe Niederkorn,82,13.666666666666666,0.5,BEL,71.78,6.63,NA,NA,NA,2.21,NA
2013,Poland,6,6,NA,20,18,0,29,12,0,NA,0,1,1,3,Michał Pilipczuk,Andrzej Grzesik,79,13.166666666666666,0.3333333333333333,POL,73.32,5.02,99.56687,Europe & Central Asia,High income: OECD,2.51,7.562040759493671
2013,Lithuania,6,6,NA,36,9,1,23,9,0,NA,0,0,3,3,Artūras Dubickas,Romualdas Kašuba,78,13,0.5,LTU,73.53,4.6,99.56687,Europe & Central Asia,High income: nonOECD,1.5333333333333332,7.658989999999999
2013,Turkmenistan,6,6,NA,24,11,1,35,7,0,NA,0,0,4,1,Erol Aslan,Annaorazov Orazmammet,78,13,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA
2013,Austria,6,6,NA,24,12,1,31,9,0,NA,0,1,1,2,Robert Geretschläger,Heinrich Josef Gstöttner,77,12.833333333333334,0.3333333333333333,AUT,80.96,5.55,99.56687,Europe & Central Asia,High income: OECD,2.775,7.758457402597402
2013,Colombia,6,5,1,26,15,0,33,3,0,NA,0,0,2,2,Esteban González,Miguel Acosta,77,12.833333333333334,0.3333333333333333,COL,50.75,NA,98.27,Latin America & Caribbean,Upper middle income,NA,7.657402597402597
2013,New Zealand,6,5,1,30,6,0,35,6,0,NA,0,0,2,3,Chris Tuffley,Peter Nelson,77,12.833333333333334,0.3333333333333333,NZL,80.39,5.89,98.31574,East Asia & Pacific,High income: OECD,2.945,7.660966753246753
2013,Georgia,6,6,NA,22,5,2,37,9,0,NA,0,0,2,4,George Chelidze,Givi Nadibaidze,75,12.5,0.3333333333333333,GEO,39.47,3.47,99.56687,Europe & Central Asia,Lower middle income,1.735,7.9653496
2013,Azerbaijan,6,6,NA,29,2,7,32,3,0,NA,0,0,2,3,Fuad Garayev,Yashar Shukurov,73,12.166666666666666,0.3333333333333333,AZE,21.44,2.44,100,Europe & Central Asia,Upper middle income,1.22,8.219178082191782
2013,Philippines,5,3,2,28,7,0,35,2,0,NA,0,0,3,2,Jose Ernie Lope,Joseph Ray Clarence Damasco,72,14.4,0.6,PHL,33.79,NA,98,East Asia & Pacific,Lower middle income,NA,6.805555555555555
2013,Republic of Moldova,6,5,1,14,2,6,42,7,0,NA,0,0,2,4,Marcel Teleucă,Valentina Ceapa,71,11.833333333333334,0.3333333333333333,NA,NA,5.91,99.56687,Europe & Central Asia,Lower middle income,2.955,8.414101690140845
2013,Estonia,6,4,2,30,10,0,26,1,0,NA,0,0,2,3,Urve Kangro,Oleg Košik,67,11.166666666666666,0.3333333333333333,EST,75.45,4.84,99.56687,Europe & Central Asia,High income: OECD,2.42,8.916436119402984
2013,Sri Lanka,6,6,NA,21,2,0,40,2,0,NA,0,0,1,4,Nipuna Randunu Samarasekara,Isuru Dilanka Fernando,65,10.833333333333334,0.16666666666666666,LKA,17.99,1.56,NA,NA,NA,1.56,NA
2013,Tajikistan,6,6,NA,13,0,3,40,9,0,NA,0,0,1,4,Pirakhmad Olimdzhoni,Mirzobedil Jamolzoda,65,10.833333333333334,0.16666666666666666,TJK,22.77,5.29,99.56687,Europe & Central Asia,Low income,5.29,9.190788
2013,South Africa,6,5,1,21,13,0,30,0,0,NA,0,0,2,3,Jay van Zyl,Dirk Basson,64,10.666666666666666,0.3333333333333333,ZAF,18.09,5.35,73.15401,Sub-Saharan Africa,Upper middle income,2.675,6.8581884375
2013,Spain,6,6,NA,22,7,0,29,5,0,NA,0,0,2,3,José Luis Díaz,Luis Hernández,63,10.5,0.3333333333333333,ESP,85.21,4.35,100,NA,NA,2.175,9.523809523809524
2013,Sweden,6,5,1,21,12,0,23,6,0,NA,0,1,1,2,Paul Vaderlind,Victor Ufnarovski,62,10.333333333333334,0.3333333333333333,SWE,65.78,7.61,99.56687,Europe & Central Asia,High income: OECD,3.805,9.635503548387096
2013,Bangladesh,4,4,NA,21,7,0,28,4,0,NA,0,0,3,1,Mahbubul Alam Majumdar,A A Munir Hasan,60,15,0.75,BGD,13.65,1.97,86,NA,NA,0.6566666666666666,5.733333333333333
2013,Costa Rica,6,3,3,12,3,0,42,2,0,NA,0,0,1,5,Ronald Bustamante Medina,Tomás Calderón Gómez,59,9.833333333333334,0.16666666666666666,CRI,47.84,6.69,97.91776,Latin America & Caribbean,Upper middle income,6.69,9.957738305084746
2013,Bosnia and Herzegovina,6,5,1,8,10,0,36,2,0,NA,0,0,1,4,Senada Kalabušić,Boris Marjanović,56,9.333333333333334,0.16666666666666666,BIH,47.26,NA,100,Europe & Central Asia,Upper middle income,NA,10.714285714285714
2013,Cyprus,5,5,NA,11,4,5,28,4,0,NA,0,0,1,3,Andreas Philippou,Dimitrios Karantanos,52,10.4,0.2,CYP,47.53,6.47,99.56687,Europe & Central Asia,High income: nonOECD,6.47,9.5737375
2013,Tunisia,5,5,NA,9,2,0,28,10,0,NA,0,0,1,3,Taoufik Charrada,Mohsen Ben Ahmed Ben Abdallah,49,9.8,0.2,TUN,33.02,NA,92.98097,Middle East & North Africa,Upper middle income,NA,9.487854081632653
2013,Latvia,6,5,1,13,10,0,16,8,0,NA,0,0,1,3,Alexander Belov,Juris Škuškovniks,47,7.833333333333333,0.16666666666666666,LVA,69.08,7,99.56687,Europe & Central Asia,High income: nonOECD,7,12.710664255319148
2013,Argentina,6,6,NA,19,11,0,9,7,0,NA,0,0,1,1,Patricia Fauring,Flora Gutiérrez,46,7.666666666666667,0.16666666666666666,ARG,78.77,5.44,99.55132,NA,NA,5.44,12.984954782608696
2013,Finland,6,3,3,13,12,0,7,14,0,NA,0,1,0,0,Kerkko Luosto,Olli Hirviniemi,46,7.666666666666667,0.16666666666666666,FIN,91.24,7.12,99.56687,Europe & Central Asia,High income: OECD,7.12,12.98698304347826
2013,Ecuador,6,6,NA,9,8,0,25,3,0,NA,0,0,1,2,Jorge Chamaidan,Julio Rivera,45,7.5,0.16666666666666666,ECU,39.77,4.93,95.53,Latin America & Caribbean,Upper middle income,4.93,12.737333333333334
2013,Paraguay,6,5,1,15,1,0,21,1,0,NA,0,0,2,1,Roberto Viveros Vera,Claudia Montanía Portillo,38,6.333333333333333,0.3333333333333333,PRY,NA,2.68,98.9,Latin America & Caribbean,Lower middle income,1.34,15.615789473684211
2013,Kyrgyzstan,6,6,NA,3,0,9,23,1,0,NA,0,0,1,2,Buras Boljiev,Taalaibek Dyikanov,36,6,0.16666666666666666,NA,46.14,6.78,99.56687,Europe & Central Asia,Lower middle income,6.78,16.59447833333333
2013,Norway,6,4,2,9,17,0,7,2,1,NA,0,0,1,1,Dávid Kunszenti-Kovács,Pål Hermunn Johansen,36,6,0.16666666666666666,NOR,75.86,7.44,99.56687,Europe & Central Asia,High income: OECD,7.44,16.59447833333333
2013,Chile,3,2,1,8,5,0,15,7,0,NA,0,0,1,2,Hernan Burgos,Victor Cortes,35,11.666666666666666,0.3333333333333333,CHL,79.87,4.55,99.07,Latin America & Caribbean,High income: OECD,4.55,8.491714285714286
2013,North Macedonia,6,6,NA,3,11,0,18,2,0,NA,0,0,1,1,Vesna Manova-Erakovik,Alekso Malcheski,34,5.666666666666667,0.16666666666666666,MKD,38.95,NA,NA,NA,NA,NA,NA
2013,Slovenia,6,4,2,1,2,0,31,0,0,NA,0,0,0,4,Gregor Dolinar,Matej Aleksandrov,34,5.666666666666667,0,SVN,87.86,5.41,99.56687,Europe & Central Asia,High income: OECD,NA,17.570624117647057
2013,Ireland,6,5,1,8,9,0,14,2,0,NA,0,0,0,4,Bernd Kreussler,Gordon Lessells,33,5.5,0,IRL,71.7,5.35,99.56687,Europe & Central Asia,High income: OECD,NA,18.103067272727273
2013,Denmark,6,6,NA,3,7,0,20,1,0,NA,0,0,0,3,Kirsten Rosenkilde,Sune Precht Reeh,31,5.166666666666667,0,DNK,80.42,8.49,99.56687,Europe & Central Asia,High income: OECD,NA,19.27100709677419
2013,Iceland,6,5,1,7,16,0,3,1,0,NA,0,0,0,2,Marteinn Þór Harðarson,Jóhanna Katrín Eggertsdóttir,27,4.5,0,ISL,78.37,7.45,99.56687,Europe & Central Asia,High income: OECD,NA,22.12597111111111
2013,Kosovo,6,5,1,4,0,0,21,0,0,NA,0,0,0,3,Ramadan Limani,Kajtaz Bllaca,25,4.166666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA
2013,Luxembourg,2,1,1,8,7,0,9,1,0,NA,0,0,1,0,Charles Leytem,Mike Dostert,25,12.5,0.5,LUX,NA,4.69,99.56687,Europe & Central Asia,High income: OECD,4.69,7.9653496
2013,Pakistan,6,6,NA,2,0,0,22,1,0,NA,0,0,0,3,Barbu Rudolf Berceanu,Ejaz Hussain Malik,25,4.166666666666667,0,PAK,8.9,2.24,72,South Asia,Lower middle income,NA,17.279999999999998
2013,Nicaragua,3,3,NA,1,0,0,21,0,0,NA,0,0,0,3,Carlos Walsh,María Auxiliadora Cortedano,22,7.333333333333333,0,NIC,16.36,NA,97.91776,Latin America & Caribbean,Lower middle income,NA,13.352421818181819
2013,Panama,4,4,NA,3,0,0,16,0,0,NA,0,0,0,2,Jaime Gutierrez,David Narvaez,19,4.75,0,PAN,NA,NA,97.91776,Latin America & Caribbean,Upper middle income,NA,20.614265263157893
2013,Nigeria,1,1,NA,1,3,0,7,7,0,NA,0,0,1,0,Adewale Roland Tunde Solarin,Steve Dele Oluwaniyi,18,18,1,NGA,NA,0.53,79.16,Sub-Saharan Africa,Lower middle income,0.53,4.397777777777778
2013,Morocco,5,4,1,5,0,0,8,4,0,NA,0,0,0,1,Mohamed Berraho,Abdellatif Zerouale,17,3.4,0,MAR,22.55,NA,92.98097,Middle East & North Africa,Lower middle income,NA,27.347344117647058
2013,Trinidad and Tobago,6,4,2,2,1,0,10,3,0,NA,0,0,0,1,Shavak Keshari Sinanan,Jagdesh Ramnanan,16,2.6666666666666665,0,TTO,NA,3.77,97.91776,Latin America & Caribbean,High income: nonOECD,NA,36.71916
2013,Liechtenstein,1,1,NA,0,7,0,7,1,0,NA,0,0,1,0,Philipp Wirth,Andreas Bärtschi,15,15,1,NA,NA,NA,NA,NA,NA,NA,NA
2013,Puerto Rico,4,3,1,2,1,0,11,0,0,NA,0,0,0,1,Arturo Portnoy,Omar Colon Reyes,14,3.5,0,PRI,92.38,6.48,97.91776,Latin America & Caribbean,High income: nonOECD,NA,27.976502857142858
2013,El Salvador,2,1,1,0,0,0,14,0,0,NA,0,0,0,2,Gabriel Alexander Chicas Reyes,Eder Alexander Jacobo Arévalo,14,7,0,SLV,28.11,3.8,97.22,Latin America & Caribbean,Lower middle income,NA,13.888571428571428
2013,Syria,4,4,NA,1,0,0,13,0,0,NA,0,0,0,1,Abdullatif Hanano,Imad Fattash,14,3.5,0,NA,NA,NA,NA,NA,NA,NA,NA
2013,Cuba,1,1,NA,1,1,0,7,2,0,NA,0,0,0,1,Eduardo Pérez Almarales,NA,11,11,0,CUB,48,10.67,97.91776,Latin America & Caribbean,Upper middle income,NA,8.901614545454546
2013,Venezuela,1,NA,1,2,0,0,7,0,0,NA,0,0,0,1,Rafael Sánchez,Sofía Taylor,9,9,0,NA,NA,NA,NA,NA,NA,NA,NA
2013,Uruguay,6,6,NA,1,1,0,5,0,0,NA,0,0,0,0,Leonardo Lois Da Silva,Nelson Raúl Chocca Soubes,7,1.1666666666666667,0,URY,59.95,4.24,98.93,NA,NA,NA,84.79714285714286
2013,Bolivia,5,3,2,1,0,0,4,0,0,NA,0,0,0,0,Sonia Ximena Nivia Cordero Cárdenas,Ismael Chávez Guevara,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA
2013,Montenegro,4,2,2,1,0,0,0,0,0,NA,0,0,0,0,David Kalaj,Svetlana Nikic,1,0.25,0,MNE,60.43,NA,99.56687,Europe & Central Asia,Upper middle income,NA,398.26748
2013,Uganda,5,4,1,1,0,0,0,0,0,NA,0,0,0,0,Jasper Okello,Assumpta Kasamba Namuddu,1,0.2,0,UGA,4.02,1.87,73.15401,Sub-Saharan Africa,Low income,NA,365.77004999999997
2013,Honduras,1,1,NA,0,0,0,0,0,0,NA,0,0,0,0,José Alberto Fajardo Tejada,Luis Armando Ramos Palacios,0,0,0,HND,19.39,5.87,95.07,Latin America & Caribbean,Lower middle income,NA,NA
2012,Republic of Korea,6,6,NA,42,42,21,39,42,23,NA,6,0,0,0,Yongjin Song,Sang-Il Oum,209,34.833333333333336,1,NA,NA,NA,NA,NA,NA,NA,NA
2012,People's Republic of China,6,6,NA,42,40,14,31,38,30,NA,5,0,1,0,Bin Xiong,Zhigang Feng,195,32.5,1,NA,NA,NA,NA,NA,NA,NA,NA
2012,United States of America,6,6,NA,42,40,33,38,23,18,NA,5,1,0,0,Zuming Feng,Po-Shen Loh,194,32.333333333333336,1,NA,NA,NA,NA,NA,NA,NA,NA
2012,Russian Federation,6,6,NA,42,35,21,41,29,9,NA,4,2,0,0,Nazar Agakhanov,Dmitry Tereshin,177,29.5,1,NA,NA,NA,NA,NA,NA,NA,NA
2012,Canada,6,6,NA,42,32,9,39,24,13,NA,3,1,2,0,Jacob Tsimerman,Lindsey Shorser,159,26.5,1,NA,NA,NA,NA,NA,NA,NA,NA
2012,Thailand,6,6,NA,42,42,4,39,30,2,NA,3,3,0,0,Yotsanan Meemark,Ajchara Harnchoowong,159,26.5,1,NA,NA,NA,NA,NA,NA,NA,NA
2012,Singapore,6,6,NA,42,35,11,32,27,7,NA,1,3,2,0,Yan Loi Wong,Boon Leong Ng,154,25.666666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA
2012,Islamic Republic of Iran,6,5,1,42,29,6,39,34,1,NA,3,2,1,0,Arash Rastegar,Omid Naghshineh Arjmand,151,25.166666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA
2012,Vietnam,6,6,NA,42,36,4,31,35,0,NA,1,3,2,0,Đình Hòa Vũ,Bá Khánh Trình Lê,148,24.666666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA
2012,Romania,6,5,1,40,36,7,36,20,5,NA,2,3,1,0,Radu Gologan,Mihai Bălună,144,24,1,NA,NA,NA,NA,NA,NA,NA,NA
2012,India,6,5,1,36,36,4,23,35,2,NA,2,3,0,1,Venkatachala Belur Jana,Narasimhan Ramanujachari,136,22.666666666666668,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2012,Democratic People's Republic of Korea,6,6,NA,42,30,0,30,22,4,NA,2,1,3,0,Yong Chol Ham,Kwang Il Ri,128,21.333333333333332,1,NA,NA,NA,NA,NA,NA,NA,NA
2012,Türkiye,6,5,1,42,19,1,42,21,3,NA,1,3,2,0,Azer Kerimov,Şahin Emrah,128,21.333333333333332,1,NA,NA,NA,NA,NA,NA,NA,NA
2012,Taiwan,6,6,NA,42,20,5,29,23,8,NA,1,3,0,2,Wen-Liang Hung,Yen-Chi Roger Lin,127,21.166666666666668,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA
2012,Serbia,6,6,NA,42,21,7,26,26,4,NA,1,2,1,2,Đorđe Krtinić,Dušan Đukić,126,21,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA
2012,Peru,6,6,NA,42,29,3,34,17,0,NA,0,3,2,1,Emilio Gonzaga Ramírez,John Carlos Cuya Barrios,125,20.833333333333332,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2012,Japan,6,6,NA,42,15,4,27,28,5,NA,0,4,1,1,Yuji Ito,Yasuharu Asai,121,20.166666666666668,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2012,Poland,6,6,NA,40,22,10,25,22,0,NA,0,2,4,0,Waldemar Pompe,Andrzej Grzesik,119,19.833333333333332,1,NA,NA,NA,NA,NA,NA,NA,NA
2012,Brazil,6,5,1,42,23,3,33,14,1,NA,1,1,3,1,Luciano Guimarães Monteiro De Castro,Carlos Yuzo Shine,116,19.333333333333332,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2012,Bulgaria,6,6,NA,42,22,7,38,4,3,NA,1,2,2,1,Nikolai Nikolov,Peter Boyvalenkov,116,19.333333333333332,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2012,Ukraine,6,5,1,42,16,0,30,28,0,NA,0,3,2,1,Georgiy Shevchenko,Andriy Pankov,116,19.333333333333332,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
