year,country,team_size_all,team_size_male,team_size_female,p1,p2,p3,p4,p5,p6,p7,awards_gold,awards_silver,awards_bronze,awards_honorable_mentions,leader,deputy_leader,total_score,average_score_per_contestant,medal_Efficiency,Country Code,Value_gross_enr_ratio_for_tertirary_edu,Value_gov_expen_as_perc_of_GPP,Value_literacy_rate,Region,Income Group,Gov_Investment_Per_Medal,Lit_Performance_Ratio,SE.TER.GRAD.SC.ZS,IT.NET.USER.P2,SL.TLF.ADVN.ZS,UIS.X.US.FSGOV,UIS.X.USCONST.FSGOV,NY.GDP.PCAP.CD,SE.XPD.TOTL.GB.ZS,SE.XPD.CUR.TOTL.ZS,OECD.TSAL.1.E10
2013,Slovakia,6,6,NA,24,23,0,42,23,0,NA,0,1,3,2,Vojtech Bálint,Filip Sládek,112,18.666666666666668,0.6666666666666666,NA,55.25,4.07,NA,NA,NA,1.0175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,Portugal,6,6,NA,30,12,0,40,24,5,NA,1,0,4,1,Joana Teles,Filipe Valeriano,111,18.5,0.8333333333333334,PRT,NA,5.27,99.56687,Europe & Central Asia,High income: OECD,1.0539999999999998,5.381992972972973,6.4933,62.0956,80.9492034912109,11931.85821,10769.46963,21647.0418118869,10.56848,96.42747,33740.1411624272
2013,Czech Republic,6,6,NA,29,20,3,42,14,0,NA,1,0,3,2,Martin Panák,Josef Tkadlec,108,18,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,Bulgaria,6,6,NA,31,24,5,28,13,0,NA,0,1,2,3,Nikolai Nikolov,Peter Boyvalenkov,101,16.833333333333332,0.5,BGR,68.2,4.06,99.56687,Europe & Central Asia,Upper middle income,1.3533333333333333,5.914863564356436,2.20857,53.0615,73.4945983886719,2264.90364,2109.46882,7646.83986554542,11.4398,92.69834,NA
2013,Greece,6,6,NA,14,9,14,42,22,0,NA,0,2,1,3,Anargyros Fellouris,Evangelos Zotos,101,16.833333333333332,0.5,GRC,112.71,4.5,99.56687,Europe & Central Asia,High income: OECD,1.5,5.914863564356436,7.28481,59.8663,77.9238967895508,NA,NA,21874.8195041667,NA,NA,22459.803903631
2013,Armenia,6,6,NA,22,13,1,42,10,0,NA,0,1,1,4,Artur Hovhannisyan,Smbat Gogyan,88,14.666666666666666,0.3333333333333333,ARM,41.62,2.65,99.56687,Europe & Central Asia,Lower middle income,1.325,6.788650227272727,NA,41.9,70.3220977783203,294.7388,265.2731,3838.18580148382,11.13676,77.35108,NA
2013,Switzerland,6,6,NA,31,15,0,34,8,0,NA,0,0,3,2,Raphael Steiner,Dimitri Wyss,88,14.666666666666666,0.5,CHE,56.18,4.91,99.56687,Europe & Central Asia,High income: OECD,1.6366666666666667,6.788650227272727,5.77104,86.34,81.3401031494141,34703.91703,31880.4737,85112.469599771,15.209,90.9666,NA
2013,Mongolia,6,5,1,18,16,2,42,6,0,NA,0,0,3,3,Dashdorj Tserendorj,Batkhuu Tserennadmid,84,14,0.5,MNG,64.66,5.24,98.31574,East Asia & Pacific,Lower middle income,1.7466666666666668,7.022552857142857,NA,17.69998424,71.940299987793,621.65356,479.59768,4366.07590145025,15.36745,99.98698,NA
2013,Saudi Arabia,6,6,NA,20,21,1,39,3,0,NA,0,0,4,0,Fawzi Al-Thukair,Najla Altwaijry,84,14,0.6666666666666666,SAU,43.16,NA,99,Middle East & North Africa,High income: nonOECD,NA,7.071428571428571,NA,60.5,NA,NA,NA,24844.7443709487,NA,NA,NA
2013,Belgium,6,6,NA,19,21,0,35,7,0,NA,0,1,2,2,Bart Windels,Philippe Niederkorn,82,13.666666666666666,0.5,BEL,71.78,6.63,NA,NA,NA,2.21,NA,3.47781,82.1702,75.8061981201172,34587.69274,31166.74525,46744.6625441516,11.89315,94.40839,NA
2013,Poland,6,6,NA,20,18,0,29,12,0,NA,0,1,1,3,Michał Pilipczuk,Andrzej Grzesik,79,13.166666666666666,0.3333333333333333,POL,73.32,5.02,99.56687,Europe & Central Asia,High income: OECD,2.51,7.562040759493671,3.51683,62.8492,80.1221008300781,25897.7596,22410.94293,13781.0626053813,11.59794,NA,20401.8243974245
2013,Lithuania,6,6,NA,36,9,1,23,9,0,NA,0,0,3,3,Artūras Dubickas,Romualdas Kašuba,78,13,0.5,LTU,73.53,4.6,99.56687,Europe & Central Asia,High income: nonOECD,1.5333333333333332,7.658989999999999,3.27518,68.4529,83.5117034912109,2140.74773,1949.36795,15705.1639858867,13.28802,NA,NA
2013,Turkmenistan,6,6,NA,24,11,1,35,7,0,NA,0,0,4,1,Erol Aslan,Annaorazov Orazmammet,78,13,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,NA,NA,NA,7304.28713230982,NA,NA,NA
2013,Austria,6,6,NA,24,12,1,31,9,0,NA,0,1,1,2,Robert Geretschläger,Heinrich Josef Gstöttner,77,12.833333333333334,0.3333333333333333,AUT,80.96,5.55,99.56687,Europe & Central Asia,High income: OECD,2.775,7.758457402597402,4.80426,80.6188,76.9093017578125,23856.38317,21814.71018,50716.7087062864,10.74029,95.45086,38376.0088150057
2013,Colombia,6,5,1,26,15,0,33,3,0,NA,0,0,2,2,Esteban González,Miguel Acosta,77,12.833333333333334,0.3333333333333333,COL,50.75,NA,98.27,Latin America & Caribbean,Upper middle income,NA,7.657402597402597,NA,51.7,79.5030975341797,18641.73233,13667.34607,8212.66782924683,16.90079,72.64651,20807.0537238729
2013,New Zealand,6,5,1,30,6,0,35,6,0,NA,0,0,2,3,Chris Tuffley,Peter Nelson,77,12.833333333333334,0.3333333333333333,NZL,80.39,5.89,98.31574,East Asia & Pacific,High income: OECD,2.945,7.660966753246753,6.41815,82.78,69.7600021362305,11808.58551,11037.92622,42949.1422285498,16.55307,NA,43292.4081839275
2013,Georgia,6,6,NA,22,5,2,37,9,0,NA,0,0,2,4,George Chelidze,Givi Nadibaidze,75,12.5,0.3333333333333333,GEO,39.47,3.47,99.56687,Europe & Central Asia,Lower middle income,1.735,7.9653496,NA,43.3,75.8452987670898,NA,NA,4623.72955388974,NA,NA,NA
2013,Azerbaijan,6,6,NA,29,2,7,32,3,0,NA,0,0,2,3,Fuad Garayev,Yashar Shukurov,73,12.166666666666666,0.3333333333333333,AZE,21.44,2.44,100,Europe & Central Asia,Upper middle income,1.22,8.219178082191782,NA,73.00000137,NA,1811.19299,989.59085,7875.75695254288,6.46413,95.6417,NA
2013,Philippines,5,3,2,28,7,0,35,2,0,NA,0,0,3,2,Jose Ernie Lope,Joseph Ray Clarence Damasco,72,14.4,0.6,PHL,33.79,NA,98,East Asia & Pacific,Lower middle income,NA,6.805555555555555,NA,48.09902359,NA,NA,NA,2749.38663574006,NA,NA,NA
2013,Republic of Moldova,6,5,1,14,2,6,42,7,0,NA,0,0,2,4,Marcel Teleucă,Valentina Ceapa,71,11.833333333333334,0.3333333333333333,NA,NA,5.91,99.56687,Europe & Central Asia,Lower middle income,2.955,8.414101690140845,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,Estonia,6,4,2,30,10,0,26,1,0,NA,0,0,2,3,Urve Kangro,Oleg Košik,67,11.166666666666666,0.3333333333333333,EST,75.45,4.84,99.56687,Europe & Central Asia,High income: OECD,2.42,8.916436119402984,6.04583,80.0043,80.6257019042969,1216.23028,1135.52953,19174.100729108,12.58262,86.61392,13232.6336994993
2013,Sri Lanka,6,6,NA,21,2,0,40,2,0,NA,0,0,1,4,Nipuna Randunu Samarasekara,Isuru Dilanka Fernando,65,10.833333333333334,0.16666666666666666,LKA,17.99,1.56,NA,NA,NA,1.56,NA,NA,21.9,82.7465972900391,1204.74082,1188.16058,3610.28936304898,9.41995,78.28994,NA
2013,Tajikistan,6,6,NA,13,0,3,40,9,0,NA,0,0,1,4,Pirakhmad Olimdzhoni,Mirzobedil Jamolzoda,65,10.833333333333334,0.16666666666666666,TJK,22.77,5.29,99.56687,Europe & Central Asia,Low income,5.29,9.190788,NA,16,NA,NA,NA,1048.22729256115,NA,NA,NA
2013,South Africa,6,5,1,21,13,0,30,0,0,NA,0,0,2,3,Jay van Zyl,Dirk Basson,64,10.666666666666666,0.3333333333333333,ZAF,18.09,5.35,73.15401,Sub-Saharan Africa,Upper middle income,2.675,6.8581884375,NA,46.5,84.6901016235352,NA,NA,6832.45689096701,NA,NA,NA
2013,Spain,6,6,NA,22,7,0,29,5,0,NA,0,0,2,3,José Luis Díaz,Luis Hernández,63,10.5,0.3333333333333333,ESP,85.21,4.35,100,NA,NA,2.175,9.523809523809524,4.76199,71.635,81.9802017211914,58945.7449,51173.36858,29059.5479522321,9.49991,94.15419,39467.8082495335
2013,Sweden,6,5,1,21,12,0,23,6,0,NA,0,1,1,2,Paul Vaderlind,Victor Ufnarovski,62,10.333333333333334,0.3333333333333333,SWE,65.78,7.61,99.56687,Europe & Central Asia,High income: OECD,3.805,9.635503548387096,4.28403,94.7836,83.2516021728516,44665.77994,36668.2587,60897.3656252518,15.14365,94.93353,36816.5002331101
2013,Bangladesh,4,4,NA,21,7,0,28,4,0,NA,0,0,3,1,Mahbubul Alam Majumdar,A A Munir Hasan,60,15,0.75,BGD,13.65,1.97,86,NA,NA,0.6566666666666666,5.733333333333333,NA,6.63,80.0941009521484,2621.98744,3392.34646,981.839879150399,13.82282,NA,NA
2013,Costa Rica,6,3,3,12,3,0,42,2,0,NA,0,0,1,5,Ronald Bustamante Medina,Tomás Calderón Gómez,59,9.833333333333334,0.16666666666666666,CRI,47.84,6.69,97.91776,Latin America & Caribbean,Upper middle income,6.69,9.957738305084746,NA,45.96,79.2459030151367,3407.20902,3448.76632,10490.0813312933,22.83091,NA,NA
2013,Bosnia and Herzegovina,6,5,1,8,10,0,36,2,0,NA,0,0,1,4,Senada Kalabušić,Boris Marjanović,56,9.333333333333334,0.16666666666666666,BIH,47.26,NA,100,Europe & Central Asia,Upper middle income,NA,10.714285714285714,NA,48.52131417,81.24169921875,NA,NA,5131.39450642932,NA,NA,NA
2013,Cyprus,5,5,NA,11,4,5,28,4,0,NA,0,0,1,3,Andreas Philippou,Dimitrios Karantanos,52,10.4,0.2,CYP,47.53,6.47,99.56687,Europe & Central Asia,High income: nonOECD,6.47,9.5737375,3.60403,65.4548,83.603401184082,1549.6799,1298.79606,27729.1926990735,15.36213,96.47997,NA
2013,Tunisia,5,5,NA,9,2,0,28,10,0,NA,0,0,1,3,Taoufik Charrada,Mohsen Ben Ahmed Ben Abdallah,49,9.8,0.2,TUN,33.02,NA,92.98097,Middle East & North Africa,Upper middle income,NA,9.487854081632651,NA,43.8,63.4906005859375,NA,NA,4222.70324540611,NA,NA,NA
2013,Latvia,6,5,1,13,10,0,16,8,0,NA,0,0,1,3,Alexander Belov,Juris Škuškovniks,47,7.833333333333333,0.16666666666666666,LVA,69.08,7,99.56687,Europe & Central Asia,High income: nonOECD,7,12.710664255319148,2.35076,75.2344,83.6903991699219,2113.14795,1901.00196,15043.1175639591,18.74402,87.38525,NA
2013,Argentina,6,6,NA,19,11,0,9,7,0,NA,0,0,1,1,Patricia Fauring,Flora Gutiérrez,46,7.666666666666667,0.16666666666666666,ARG,78.77,5.44,99.55132,NA,NA,5.44,12.984954782608696,NA,59.9,82.6486968994141,30011.42828,34703.64982,13080.2547323367,14.45793,94.14614,NA
2013,Finland,6,3,3,13,12,0,7,14,0,NA,0,1,0,0,Kerkko Luosto,Olli Hirviniemi,46,7.666666666666667,0.16666666666666666,FIN,91.24,7.12,99.56687,Europe & Central Asia,High income: OECD,7.12,12.98698304347826,4.04703,91.5144,75.2647018432617,19326.45894,17132.99402,49878.0432444536,12.44551,94.21707,37453.2373230428
2013,Ecuador,6,6,NA,9,8,0,25,3,0,NA,0,0,1,2,Jorge Chamaidan,Julio Rivera,45,7.5,0.16666666666666666,ECU,39.77,4.93,95.53,Latin America & Caribbean,Upper middle income,4.93,12.737333333333334,NA,40.27912194,79.2845001220703,4760.89849,4968.82023,6056.3308269681,11.44254,NA,NA
2013,Paraguay,6,5,1,15,1,0,21,1,0,NA,0,0,2,1,Roberto Viveros Vera,Claudia Montanía Portillo,38,6.333333333333333,0.3333333333333333,PRY,NA,2.68,98.9,Latin America & Caribbean,Lower middle income,1.34,15.615789473684211,NA,36.9,88.7035980224609,NA,NA,5926.83286284344,NA,NA,NA
2013,Kyrgyzstan,6,6,NA,3,0,9,23,1,0,NA,0,0,1,2,Buras Boljiev,Taalaibek Dyikanov,36,6,0.16666666666666666,NA,46.14,6.78,99.56687,Europe & Central Asia,Lower middle income,6.78,16.59447833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,Norway,6,4,2,9,17,0,7,2,1,NA,0,0,1,1,Dávid Kunszenti-Kovács,Pål Hermunn Johansen,36,6,0.16666666666666666,NOR,75.86,7.44,99.56687,Europe & Central Asia,High income: OECD,7.44,16.59447833333333,3.58241,95.0534,84.815299987793,39130.55319,27732.63351,102913.450843674,17.26891,89.01154,44537.8807158705
2013,Chile,3,2,1,8,5,0,15,7,0,NA,0,0,1,2,Hernan Burgos,Victor Cortes,35,11.666666666666666,0.3333333333333333,CHL,79.87,4.55,99.07,Latin America & Caribbean,High income: OECD,4.55,8.491714285714286,4.36281,58,84.252197265625,12609.22623,11711.07073,15842.940805218,19.64569,NA,23735.7927977716
2013,North Macedonia,6,6,NA,3,11,0,18,2,0,NA,0,0,1,1,Vesna Manova-Erakovik,Alekso Malcheski,34,5.666666666666667,0.16666666666666666,MKD,38.95,NA,NA,NA,NA,NA,NA,3.39699,65.24,79.5467987060547,NA,NA,5210.67583028154,NA,NA,NA
2013,Slovenia,6,4,2,1,2,0,31,0,0,NA,0,0,0,4,Gregor Dolinar,Matej Aleksandrov,34,5.666666666666667,0,SVN,87.86,5.41,99.56687,Europe & Central Asia,High income: OECD,NA,17.570624117647057,5.91697,72.6756,77.2387008666992,2616.47468,2311.77638,23496.6023059673,9.99504,87.99217,31076.8937019558
2013,Ireland,6,5,1,8,9,0,14,2,0,NA,0,0,0,4,Bernd Kreussler,Gordon Lessells,33,5.5,0,IRL,71.7,5.35,99.56687,Europe & Central Asia,High income: OECD,NA,18.103067272727273,5.06061,78.2477,81.3980026245117,12725.36833,11753.89809,51590.1884453629,13.21434,94.17247,50247.9836972199
2013,Denmark,6,6,NA,3,7,0,20,1,0,NA,0,0,0,3,Kirsten Rosenkilde,Sune Precht Reeh,31,5.166666666666667,0,DNK,80.42,8.49,99.56687,Europe & Central Asia,High income: OECD,NA,19.27100709677419,3.98243,94.6297,78.2359008789063,29185.54367,25539.9632,61191.1937042028,15.21744,93.65685,50957.707693823
2013,Iceland,6,5,1,7,16,0,3,1,0,NA,0,0,0,2,Marteinn Þór Harðarson,Jóhanna Katrín Eggertsdóttir,27,4.5,0,ISL,78.37,7.45,99.56687,Europe & Central Asia,High income: OECD,NA,22.12597111111111,NA,96.5468,90.8094024658203,1201.10552,1538.97821,49522.2369665887,17.66942,94.72823,29165.4606858365
2013,Kosovo,6,5,1,4,0,0,21,0,0,NA,0,0,0,3,Ramadan Limani,Kajtaz Bllaca,25,4.166666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3876.97067553345,NA,NA,NA
2013,Luxembourg,2,1,1,8,7,0,9,1,0,NA,0,0,1,0,Charles Leytem,Mike Dostert,25,12.5,0.5,LUX,NA,4.69,99.56687,Europe & Central Asia,High income: OECD,4.69,7.9653496,5.54493,93.7765,78.8424987792969,NA,NA,113625.13289956,NA,87.77068,91203.2746697255
2013,Pakistan,6,6,NA,2,0,0,22,1,0,NA,0,0,0,3,Barbu Rudolf Berceanu,Ejaz Hussain Malik,25,4.166666666666667,0,PAK,8.9,2.24,72,South Asia,Lower middle income,NA,17.279999999999998,NA,10.9,64.3525009155273,5594.86592,5753.06028,1208.90431029644,11.51398,75.43501,NA
2013,Nicaragua,3,3,NA,1,0,0,21,0,0,NA,0,0,0,3,Carlos Walsh,María Auxiliadora Cortedano,22,7.333333333333333,0,NIC,16.36,NA,97.91776,Latin America & Caribbean,Lower middle income,NA,13.35242181818182,NA,15.5,NA,NA,NA,1811.6325213683,NA,NA,NA
2013,Panama,4,4,NA,3,0,0,16,0,0,NA,0,0,0,2,Jaime Gutierrez,David Narvaez,19,4.75,0,PAN,NA,NA,97.91776,Latin America & Caribbean,Upper middle income,NA,20.614265263157893,NA,44.03,82.4157028198242,NA,NA,11889.1276274385,NA,NA,NA
2013,Nigeria,1,1,NA,1,3,0,7,7,0,NA,0,0,1,0,Adewale Roland Tunde Solarin,Steve Dele Oluwaniyi,18,18,1,NGA,NA,0.53,79.16,Sub-Saharan Africa,Lower middle income,0.53,4.397777777777778,NA,19.1,NA,NA,NA,2998.07284264118,NA,NA,NA
2013,Morocco,5,4,1,5,0,0,8,4,0,NA,0,0,0,1,Mohamed Berraho,Abdellatif Zerouale,17,3.4,0,MAR,22.55,NA,92.98097,Middle East & North Africa,Lower middle income,NA,27.347344117647054,NA,56,NA,NA,NA,3121.68117550498,NA,NA,NA
2013,Trinidad and Tobago,6,4,2,2,1,0,10,3,0,NA,0,0,0,1,Shavak Keshari Sinanan,Jagdesh Ramnanan,16,2.6666666666666665,0,TTO,NA,3.77,97.91776,Latin America & Caribbean,High income: nonOECD,NA,36.71916,NA,63.8,72.4951019287109,NA,NA,20143.6644489582,NA,NA,NA
2013,Liechtenstein,1,1,NA,0,7,0,7,1,0,NA,0,0,1,0,Philipp Wirth,Andreas Bärtschi,15,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.8,NA,NA,NA,173058.317372602,NA,NA,NA
2013,Puerto Rico,4,3,1,2,1,0,11,0,0,NA,0,0,0,1,Arturo Portnoy,Omar Colon Reyes,14,3.5,0,PRI,92.38,6.48,97.91776,Latin America & Caribbean,High income: nonOECD,NA,27.976502857142854,NA,68.99999,NA,6582.49132,7026.21276,28513.1657351067,NA,95.40871,NA
2013,El Salvador,2,1,1,0,0,0,14,0,0,NA,0,0,0,2,Gabriel Alexander Chicas Reyes,Eder Alexander Jacobo Arévalo,14,7,0,SLV,28.11,3.8,97.22,Latin America & Caribbean,Lower middle income,NA,13.888571428571428,NA,23.1093,88.6873016357422,835.98439,869.5619,3509.53628031605,15.55899,NA,NA
2013,Syria,4,4,NA,1,0,0,13,0,0,NA,0,0,0,1,Abdullatif Hanano,Imad Fattash,14,3.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,Cuba,1,1,NA,1,1,0,7,2,0,NA,0,0,0,1,Eduardo Pérez Almarales,NA,11,11,0,CUB,48,10.67,97.91776,Latin America & Caribbean,Upper middle income,NA,8.901614545454546,NA,27.93,NA,NA,NA,6837.71289192677,NA,NA,NA
2013,Venezuela,1,NA,1,2,0,0,7,0,0,NA,0,0,0,1,Rafael Sánchez,Sofía Taylor,9,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,Uruguay,6,6,NA,1,1,0,5,0,0,NA,0,0,0,0,Leonardo Lois Da Silva,Nelson Raúl Chocca Soubes,7,1.1666666666666667,0,URY,59.95,4.24,98.93,NA,NA,NA,84.79714285714286,NA,57.69,82.7660980224609,NA,NA,16973.6742131099,NA,NA,NA
2013,Bolivia,5,3,2,1,0,0,4,0,0,NA,0,0,0,0,Sonia Ximena Nivia Cordero Cárdenas,Ismael Chávez Guevara,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.99,81.7247009277344,NA,NA,2908.20008548078,NA,NA,NA
2013,Montenegro,4,2,2,1,0,0,0,0,0,NA,0,0,0,0,David Kalaj,Svetlana Nikic,1,0.25,0,MNE,60.43,NA,99.56687,Europe & Central Asia,Upper middle income,NA,398.26748,NA,60.31,78.5699996948242,NA,NA,7186.43192406181,NA,NA,NA
2013,Uganda,5,4,1,1,0,0,0,0,0,NA,0,0,0,0,Jasper Okello,Assumpta Kasamba Namuddu,1,0.2,0,UGA,4.02,1.87,73.15401,Sub-Saharan Africa,Low income,NA,365.77005,NA,15.5,93.9400024414063,510.93321,455.37555,689.154814165601,11.74312,90.51587,NA
2013,Honduras,1,1,NA,0,0,0,0,0,0,NA,0,0,0,0,José Alberto Fajardo Tejada,Luis Armando Ramos Palacios,0,0,0,HND,19.39,5.87,95.07,Latin America & Caribbean,Lower middle income,NA,NA,NA,17.8,88.8618011474609,1086.84506,1166.06572,2102.59316626494,19.86407,95.28702,NA
2012,Republic of Korea,6,6,NA,42,42,21,39,42,23,NA,6,0,0,0,Yongjin Song,Sang-Il Oum,209,34.833333333333336,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,People's Republic of China,6,6,NA,42,40,14,31,38,30,NA,5,0,1,0,Bin Xiong,Zhigang Feng,195,32.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,United States of America,6,6,NA,42,40,33,38,23,18,NA,5,1,0,0,Zuming Feng,Po-Shen Loh,194,32.333333333333336,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Russian Federation,6,6,NA,42,35,21,41,29,9,NA,4,2,0,0,Nazar Agakhanov,Dmitry Tereshin,177,29.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.8,69.2769012451172,83762.87698,58245.92584,15434.5747807126,11.14676,90.8727,NA
2012,Canada,6,6,NA,42,32,9,39,24,13,NA,3,1,2,0,Jacob Tsimerman,Lindsey Shorser,159,26.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,76.4591979980469,NA,NA,52542.3466648232,NA,NA,55764.933646078
2012,Thailand,6,6,NA,42,42,4,39,30,2,NA,3,3,0,0,Yotsanan Meemark,Ajchara Harnchoowong,159,26.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.46,87.75,18036.06783,17982.91142,5860.58061021939,21.3968,95.08771,NA
2012,Singapore,6,6,NA,42,35,11,32,27,7,NA,1,3,2,0,Yan Loi Wong,Boon Leong Ng,154,25.666666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,8578.47035,8084.96485,55546.4885386921,31.37175,89.60054,NA
2012,Islamic Republic of Iran,6,5,1,42,29,6,39,34,1,NA,3,2,1,0,Arash Rastegar,Omid Naghshineh Arjmand,151,25.166666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Vietnam,6,6,NA,42,36,4,31,35,0,NA,1,3,2,0,Đình Hòa Vũ,Bá Khánh Trình Lê,148,24.666666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Romania,6,5,1,40,36,7,36,20,5,NA,2,3,1,0,Radu Gologan,Mihai Bălună,144,24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.87999425,80.2918014526367,5057.31215,5010.40273,8535.0468756267,8.43579,92.1111,NA
2012,India,6,5,1,36,36,4,23,35,2,NA,2,3,0,1,Venkatachala Belur Jana,Narasimhan Ramanujachari,136,22.666666666666668,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.58006091,63.198600769043,70506.50862,62995.53595,1443.87952939042,13.99212,NA,NA
2012,Democratic People's Republic of Korea,6,6,NA,42,30,0,30,22,4,NA,2,1,3,0,Yong Chol Ham,Kwang Il Ri,128,21.333333333333332,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Türkiye,6,5,1,42,19,1,42,21,3,NA,1,3,2,0,Azer Kerimov,Şahin Emrah,128,21.333333333333332,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Taiwan,6,6,NA,42,20,5,29,23,8,NA,1,3,0,2,Wen-Liang Hung,Yen-Chi Roger Lin,127,21.166666666666668,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Serbia,6,6,NA,42,21,7,26,26,4,NA,1,2,1,2,Đorđe Krtinić,Dušan Đukić,126,21,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,3.10376,48.1,62.1260986328125,1803.49038,1690.52065,6015.94522756969,9.22701,97.46657,NA
2012,Peru,6,6,NA,42,29,3,34,17,0,NA,0,3,2,1,Emilio Gonzaga Ramírez,John Carlos Cuya Barrios,125,20.833333333333332,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.2,86.2481002807617,5630.66522,5171.57996,6528.97221785312,14.36907,75.55739,NA
2012,Japan,6,6,NA,42,15,4,27,28,5,NA,0,4,1,1,Yuji Ito,Yasuharu Asai,121,20.166666666666668,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.4964,76.8899993896484,227349.26572,171897.92745,48603.4766497749,9.36686,88.98098,40203.9692765172
2012,Poland,6,6,NA,40,22,10,25,22,0,NA,0,2,4,0,Waldemar Pompe,Andrzej Grzesik,119,19.833333333333332,1,NA,NA,NA,NA,NA,NA,NA,NA,3.49664,62.30999727,79.945198059082,24076.42131,21529.24496,13145.5392627865,11.22697,92.25295,14965.683930881
2012,Brazil,6,5,1,42,23,3,33,14,1,NA,1,1,3,1,Luciano Guimarães Monteiro De Castro,Carlos Yuzo Shine,116,19.333333333333332,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,1.90173,48.56,81.5942001342773,144339.2393,123422.31412,12370.0242007149,15.72767,92.01461,NA
2012,Bulgaria,6,6,NA,42,22,7,38,4,3,NA,1,2,2,1,Nikolai Nikolov,Peter Boyvalenkov,116,19.333333333333332,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,2.29542,51.89998767,73.3283004760742,1887.69974,1803.75079,7378.02473005713,10.69092,94.13839,NA
2012,Ukraine,6,5,1,42,16,0,30,28,0,NA,0,3,2,1,Georgiy Shevchenko,Andriy Pankov,116,19.333333333333332,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,3.15542,35.27,NA,11763.87586,8502.86817,3855.4212801318,13.66552,96.89512,NA
2012,Netherlands,6,5,1,38,22,6,34,14,1,NA,2,0,3,1,Quintijn Puite,Birgit van Dalen,115,19.166666666666668,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.85999236,80.0566024780273,45390.19714,41537.210830000004,50073.0056559308,11.77607,87.74038,45950.0727008735
2012,United Kingdom,6,6,NA,36,12,9,41,11,6,NA,1,1,4,0,James Cranch,Jack Shotton,115,19.166666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA,8.83224,87.47999842,83.6757965087891,NA,NA,42462.7149069427,NA,NA,NA
2012,Belarus,6,4,2,42,29,0,31,11,1,NA,0,4,1,1,Igor Voronovich,Sergei Mazanik,114,19,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.91,NA,3257.74787,2748.46713,6940.15925359735,12.7523,88.855,NA
2012,Croatia,6,5,1,42,18,3,34,13,0,NA,1,1,3,1,Mea Bombardelli,Matija Bašić,110,18.333333333333332,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,4.61326,61.93997315,73.1630020141602,NA,NA,13238.1179547554,NA,NA,NA
2012,Greece,6,6,NA,42,21,0,15,29,0,NA,1,1,3,1,Anargyros Fellouris,Evangelos Zotos,107,17.833333333333332,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,7.14727,55.06999344,79.1583023071289,NA,NA,22242.681934771,NA,NA,23320.0161093641
